Table Name,Column Name,Data Type,PK,FK Table,FK Column,Comment
gw_calendar_summary_502,data_col_1,varchar(255),,,,Random data column 1
gw_calendar_summary_502,data_col_2,text,,,,Random data column 2
gw_calendar_summary_502,data_col_3,json,,,,Random data column 3
gw_calendar_summary_502,data_col_4,json,,,,Random data column 4
gw_calendar_summary_502,core_file_375_id,bigint,,gw_core_file_375,id,Foreign Key to gw_core_file_375
gw_calendar_summary_502,finance_backup_371_id,bigint,,gw_finance_backup_371,id,Foreign Key to gw_finance_backup_371
gw_tasks_master_503,id,bigint,Y,,,Primary Key
gw_tasks_master_503,created_at,timestamp,,,,Creation Date
gw_tasks_master_503,updated_at,timestamp,,,,Modification Date
gw_tasks_master_503,status_code,varchar(50),,,,Status Code
gw_tasks_master_503,data_col_0,varchar(255),,,,Random data column 0
gw_tasks_master_503,data_col_1,int,,,,Random data column 1
gw_tasks_master_503,data_col_2,text,,,,Random data column 2
gw_workflow_tag_504,id,bigint,Y,,,Primary Key
gw_workflow_tag_504,created_at,timestamp,,,,Creation Date
gw_workflow_tag_504,updated_at,timestamp,,,,Modification Date
gw_workflow_tag_504,status_code,varchar(50),,,,Status Code
gw_workflow_tag_504,data_col_0,json,,,,Random data column 0
gw_workflow_tag_504,data_col_1,text,,,,Random data column 1
gw_workflow_tag_504,calendar_file_52_id,bigint,,gw_calendar_file_52,id,Foreign Key to gw_calendar_file_52
gw_portal_config_505,id,bigint,Y,,,Primary Key
gw_portal_config_505,created_at,timestamp,,,,Creation Date
gw_portal_config_505,updated_at,timestamp,,,,Modification Date
gw_portal_config_505,status_code,varchar(50),,,,Status Code
gw_portal_config_505,data_col_0,int,,,,Random data column 0
gw_portal_config_505,data_col_1,json,,,,Random data column 1
gw_portal_config_505,data_col_2,boolean,,,,Random data column 2
gw_portal_config_505,data_col_3,varchar(255),,,,Random data column 3
gw_portal_config_505,drive_detail_351_id,bigint,,gw_drive_detail_351,id,Foreign Key to gw_drive_detail_351
gw_finance_user_506,id,bigint,Y,,,Primary Key
gw_finance_user_506,created_at,timestamp,,,,Creation Date
gw_finance_user_506,updated_at,timestamp,,,,Modification Date
gw_finance_user_506,status_code,varchar(50),,,,Status Code
gw_finance_user_506,data_col_0,text,,,,Random data column 0
gw_finance_user_506,data_col_1,int,,,,Random data column 1
gw_finance_user_506,data_col_2,json,,,,Random data column 2
gw_finance_user_506,chat_tag_455_id,bigint,,gw_chat_tag_455,id,Foreign Key to gw_chat_tag_455
gw_finance_user_506,hr_group_362_id,bigint,,gw_hr_group_362,id,Foreign Key to gw_hr_group_362
gw_assets_backup_507,id,bigint,Y,,,Primary Key
gw_assets_backup_507,created_at,timestamp,,,,Creation Date
gw_assets_backup_507,updated_at,timestamp,,,,Modification Date
gw_assets_backup_507,status_code,varchar(50),,,,Status Code
gw_assets_backup_507,data_col_0,text,,,,Random data column 0
gw_assets_backup_507,data_col_1,varchar(255),,,,Random data column 1
gw_assets_backup_507,data_col_2,boolean,,,,Random data column 2
gw_assets_backup_507,data_col_3,text,,,,Random data column 3
gw_assets_backup_507,tasks_log_8_id,bigint,,gw_tasks_log_8,id,Foreign Key to gw_tasks_log_8
gw_assets_backup_507,assets_item_327_id,bigint,,gw_assets_item_327,id,Foreign Key to gw_assets_item_327
gw_support_item_508,id,bigint,Y,,,Primary Key
gw_support_item_508,created_at,timestamp,,,,Creation Date
gw_support_item_508,updated_at,timestamp,,,,Modification Date
gw_support_item_508,status_code,varchar(50),,,,Status Code
gw_support_item_508,data_col_0,text,,,,Random data column 0
gw_support_item_508,data_col_1,varchar(255),,,,Random data column 1
gw_support_item_508,data_col_2,varchar(255),,,,Random data column 2
gw_support_item_508,data_col_3,int,,,,Random data column 3
gw_support_item_508,mail_master_319_id,bigint,,gw_mail_master_319,id,Foreign Key to gw_mail_master_319
gw_analytics_backup_509,id,bigint,Y,,,Primary Key
gw_analytics_backup_509,created_at,timestamp,,,,Creation Date
gw_analytics_backup_509,updated_at,timestamp,,,,Modification Date
gw_analytics_backup_509,status_code,varchar(50),,,,Status Code
gw_analytics_backup_509,data_col_0,json,,,,Random data column 0
gw_analytics_backup_509,core_temp_45_id,bigint,,gw_core_temp_45,id,Foreign Key to gw_core_temp_45
gw_core_record_510,id,bigint,Y,,,Primary Key
gw_core_record_510,created_at,timestamp,,,,Creation Date
gw_core_record_510,updated_at,timestamp,,,,Modification Date
gw_core_record_510,status_code,varchar(50),,,,Status Code
gw_core_record_510,data_col_0,text,,,,Random data column 0
gw_core_record_510,portal_archive_235_id,bigint,,gw_portal_archive_235,id,Foreign Key to gw_portal_archive_235
gw_core_record_510,core_temp_30_id,bigint,,gw_core_temp_30,id,Foreign Key to gw_core_temp_30
gw_auth_relation_511,id,bigint,Y,,,Primary Key
gw_auth_relation_511,created_at,timestamp,,,,Creation Date
gw_auth_relation_511,updated_at,timestamp,,,,Modification Date
gw_auth_relation_511,status_code,varchar(50),,,,Status Code
gw_auth_relation_511,data_col_0,boolean,,,,Random data column 0
gw_auth_relation_511,data_col_1,text,,,,Random data column 1
gw_auth_relation_511,data_col_2,varchar(255),,,,Random data column 2
gw_auth_relation_511,data_col_3,json,,,,Random data column 3
gw_auth_relation_511,data_col_4,varchar(255),,,,Random data column 4
gw_auth_relation_511,drive_config_231_id,bigint,,gw_drive_config_231,id,Foreign Key to gw_drive_config_231
gw_hr_temp_512,id,bigint,Y,,,Primary Key
gw_hr_temp_512,created_at,timestamp,,,,Creation Date
gw_hr_temp_512,updated_at,timestamp,,,,Modification Date
gw_hr_temp_512,status_code,varchar(50),,,,Status Code
gw_hr_temp_512,data_col_0,int,,,,Random data column 0
gw_hr_temp_512,data_col_1,json,,,,Random data column 1
gw_hr_temp_512,data_col_2,boolean,,,,Random data column 2
gw_hr_temp_512,data_col_3,json,,,,Random data column 3
gw_hr_temp_512,data_col_4,int,,,,Random data column 4
gw_crm_group_513,id,bigint,Y,,,Primary Key
gw_crm_group_513,created_at,timestamp,,,,Creation Date
gw_crm_group_513,updated_at,timestamp,,,,Modification Date
gw_crm_group_513,status_code,varchar(50),,,,Status Code
gw_crm_group_513,data_col_0,json,,,,Random data column 0
gw_crm_group_513,data_col_1,varchar(255),,,,Random data column 1
gw_crm_group_513,data_col_2,text,,,,Random data column 2
gw_crm_group_513,data_col_3,int,,,,Random data column 3
gw_crm_group_513,drive_summary_411_id,bigint,,gw_drive_summary_411,id,Foreign Key to gw_drive_summary_411
gw_crm_group_513,auth_summary_121_id,bigint,,gw_auth_summary_121,id,Foreign Key to gw_auth_summary_121
gw_mail_log_514,id,bigint,Y,,,Primary Key
gw_mail_log_514,created_at,timestamp,,,,Creation Date
gw_mail_log_514,updated_at,timestamp,,,,Modification Date
gw_mail_log_514,status_code,varchar(50),,,,Status Code
gw_mail_log_514,data_col_0,text,,,,Random data column 0
gw_mail_log_514,data_col_1,varchar(255),,,,Random data column 1
gw_mail_log_514,data_col_2,varchar(255),,,,Random data column 2
gw_mail_log_514,data_col_3,boolean,,,,Random data column 3
gw_mail_log_514,core_role_240_id,bigint,,gw_core_role_240,id,Foreign Key to gw_core_role_240
gw_chat_status_515,id,bigint,Y,,,Primary Key
gw_chat_status_515,created_at,timestamp,,,,Creation Date
gw_chat_status_515,updated_at,timestamp,,,,Modification Date
gw_chat_status_515,status_code,varchar(50),,,,Status Code
gw_chat_status_515,data_col_0,boolean,,,,Random data column 0
gw_chat_status_515,data_col_1,int,,,,Random data column 1
gw_drive_event_516,id,bigint,Y,,,Primary Key
gw_drive_event_516,created_at,timestamp,,,,Creation Date
gw_drive_event_516,updated_at,timestamp,,,,Modification Date
gw_drive_event_516,status_code,varchar(50),,,,Status Code
gw_drive_event_516,data_col_0,text,,,,Random data column 0
gw_drive_event_516,data_col_1,text,,,,Random data column 1
gw_drive_event_516,data_col_2,boolean,,,,Random data column 2
gw_drive_event_516,data_col_3,boolean,,,,Random data column 3
gw_calendar_event_517,id,bigint,Y,,,Primary Key
gw_calendar_event_517,created_at,timestamp,,,,Creation Date
gw_calendar_event_517,updated_at,timestamp,,,,Modification Date
gw_calendar_event_517,status_code,varchar(50),,,,Status Code
gw_calendar_event_517,data_col_0,int,,,,Random data column 0
gw_calendar_event_517,data_col_1,boolean,,,,Random data column 1
gw_calendar_event_517,data_col_2,varchar(255),,,,Random data column 2
gw_calendar_event_517,data_col_3,json,,,,Random data column 3
gw_calendar_event_517,data_col_4,int,,,,Random data column 4
gw_calendar_event_517,support_detail_478_id,bigint,,gw_support_detail_478,id,Foreign Key to gw_support_detail_478
gw_tasks_status_518,id,bigint,Y,,,Primary Key
gw_tasks_status_518,created_at,timestamp,,,,Creation Date
gw_tasks_status_518,updated_at,timestamp,,,,Modification Date
gw_tasks_status_518,status_code,varchar(50),,,,Status Code
gw_tasks_status_518,data_col_0,varchar(255),,,,Random data column 0
gw_tasks_status_518,data_col_1,boolean,,,,Random data column 1
gw_tasks_status_518,data_col_2,text,,,,Random data column 2
gw_tasks_status_518,data_col_3,json,,,,Random data column 3
gw_tasks_status_518,data_col_4,int,,,,Random data column 4
gw_tasks_status_518,analytics_role_254_id,bigint,,gw_analytics_role_254,id,Foreign Key to gw_analytics_role_254
gw_tasks_status_518,core_temp_30_id,bigint,,gw_core_temp_30,id,Foreign Key to gw_core_temp_30
gw_workflow_archive_519,id,bigint,Y,,,Primary Key
gw_workflow_archive_519,created_at,timestamp,,,,Creation Date
gw_workflow_archive_519,updated_at,timestamp,,,,Modification Date
gw_workflow_archive_519,status_code,varchar(50),,,,Status Code
gw_workflow_archive_519,data_col_0,varchar(255),,,,Random data column 0
gw_workflow_archive_519,data_col_1,int,,,,Random data column 1
gw_workflow_archive_519,data_col_2,json,,,,Random data column 2
gw_workflow_archive_519,data_col_3,boolean,,,,Random data column 3
gw_workflow_archive_519,data_col_4,int,,,,Random data column 4
gw_portal_group_520,id,bigint,Y,,,Primary Key
gw_portal_group_520,created_at,timestamp,,,,Creation Date
gw_portal_group_520,updated_at,timestamp,,,,Modification Date
gw_portal_group_520,status_code,varchar(50),,,,Status Code
gw_portal_group_520,data_col_0,boolean,,,,Random data column 0
gw_portal_group_520,data_col_1,boolean,,,,Random data column 1
gw_portal_group_520,data_col_2,varchar(255),,,,Random data column 2
gw_portal_group_520,data_col_3,text,,,,Random data column 3
gw_portal_group_520,assets_file_342_id,bigint,,gw_assets_file_342,id,Foreign Key to gw_assets_file_342
gw_finance_master_521,id,bigint,Y,,,Primary Key
gw_finance_master_521,created_at,timestamp,,,,Creation Date
gw_finance_master_521,updated_at,timestamp,,,,Modification Date
gw_finance_master_521,status_code,varchar(50),,,,Status Code
gw_finance_master_521,data_col_0,json,,,,Random data column 0
gw_finance_master_521,data_col_1,varchar(255),,,,Random data column 1
gw_finance_master_521,data_col_2,text,,,,Random data column 2
gw_assets_log_522,id,bigint,Y,,,Primary Key
gw_assets_log_522,created_at,timestamp,,,,Creation Date
gw_assets_log_522,updated_at,timestamp,,,,Modification Date
gw_assets_log_522,status_code,varchar(50),,,,Status Code
gw_assets_log_522,data_col_0,boolean,,,,Random data column 0
gw_assets_log_522,data_col_1,varchar(255),,,,Random data column 1
gw_assets_log_522,mail_temp_4_id,bigint,,gw_mail_temp_4,id,Foreign Key to gw_mail_temp_4
gw_assets_log_522,chat_master_470_id,bigint,,gw_chat_master_470,id,Foreign Key to gw_chat_master_470
gw_support_group_523,id,bigint,Y,,,Primary Key
gw_support_group_523,created_at,timestamp,,,,Creation Date
gw_support_group_523,updated_at,timestamp,,,,Modification Date
gw_support_group_523,status_code,varchar(50),,,,Status Code
gw_support_group_523,data_col_0,text,,,,Random data column 0
gw_support_group_523,data_col_1,varchar(255),,,,Random data column 1
gw_analytics_tag_524,id,bigint,Y,,,Primary Key
gw_analytics_tag_524,created_at,timestamp,,,,Creation Date
gw_analytics_tag_524,updated_at,timestamp,,,,Modification Date
gw_analytics_tag_524,status_code,varchar(50),,,,Status Code
gw_analytics_tag_524,data_col_0,text,,,,Random data column 0
gw_analytics_tag_524,data_col_1,json,,,,Random data column 1
gw_analytics_tag_524,data_col_2,json,,,,Random data column 2
gw_analytics_tag_524,data_col_3,int,,,,Random data column 3
gw_analytics_tag_524,data_col_4,json,,,,Random data column 4
gw_core_backup_525,id,bigint,Y,,,Primary Key
gw_core_backup_525,created_at,timestamp,,,,Creation Date
gw_core_backup_525,updated_at,timestamp,,,,Modification Date
gw_core_backup_525,status_code,varchar(50),,,,Status Code
gw_core_backup_525,data_col_0,json,,,,Random data column 0
gw_core_backup_525,analytics_file_329_id,bigint,,gw_analytics_file_329,id,Foreign Key to gw_analytics_file_329
gw_core_backup_525,support_detail_313_id,bigint,,gw_support_detail_313,id,Foreign Key to gw_support_detail_313
gw_auth_file_526,id,bigint,Y,,,Primary Key
gw_auth_file_526,created_at,timestamp,,,,Creation Date
gw_auth_file_526,updated_at,timestamp,,,,Modification Date
gw_auth_file_526,status_code,varchar(50),,,,Status Code
gw_auth_file_526,data_col_0,int,,,,Random data column 0
gw_auth_file_526,portal_record_430_id,bigint,,gw_portal_record_430,id,Foreign Key to gw_portal_record_430
gw_hr_rule_527,id,bigint,Y,,,Primary Key
gw_hr_rule_527,created_at,timestamp,,,,Creation Date
gw_hr_rule_527,updated_at,timestamp,,,,Modification Date
gw_hr_rule_527,status_code,varchar(50),,,,Status Code
gw_hr_rule_527,data_col_0,json,,,,Random data column 0
gw_hr_rule_527,data_col_1,varchar(255),,,,Random data column 1
gw_hr_rule_527,data_col_2,boolean,,,,Random data column 2
gw_hr_rule_527,data_col_3,int,,,,Random data column 3
gw_hr_rule_527,data_col_4,int,,,,Random data column 4
gw_hr_rule_527,core_tag_195_id,bigint,,gw_core_tag_195,id,Foreign Key to gw_core_tag_195
gw_crm_backup_528,id,bigint,Y,,,Primary Key
gw_crm_backup_528,created_at,timestamp,,,,Creation Date
gw_crm_backup_528,updated_at,timestamp,,,,Modification Date
gw_crm_backup_528,status_code,varchar(50),,,,Status Code
gw_crm_backup_528,data_col_0,text,,,,Random data column 0
gw_crm_backup_528,data_col_1,json,,,,Random data column 1
gw_crm_backup_528,data_col_2,boolean,,,,Random data column 2
gw_crm_backup_528,data_col_3,varchar(255),,,,Random data column 3
gw_crm_backup_528,data_col_4,int,,,,Random data column 4
gw_crm_backup_528,assets_log_402_id,bigint,,gw_assets_log_402,id,Foreign Key to gw_assets_log_402
gw_mail_history_529,id,bigint,Y,,,Primary Key
gw_mail_history_529,created_at,timestamp,,,,Creation Date
gw_mail_history_529,updated_at,timestamp,,,,Modification Date
gw_mail_history_529,status_code,varchar(50),,,,Status Code
gw_mail_history_529,data_col_0,text,,,,Random data column 0
gw_mail_history_529,data_col_1,int,,,,Random data column 1
gw_mail_history_529,data_col_2,varchar(255),,,,Random data column 2
gw_mail_history_529,data_col_3,int,,,,Random data column 3
gw_mail_history_529,data_col_4,varchar(255),,,,Random data column 4
gw_mail_history_529,drive_history_366_id,bigint,,gw_drive_history_366,id,Foreign Key to gw_drive_history_366
gw_mail_history_529,chat_user_320_id,bigint,,gw_chat_user_320,id,Foreign Key to gw_chat_user_320
gw_chat_master_530,id,bigint,Y,,,Primary Key
gw_chat_master_530,created_at,timestamp,,,,Creation Date
gw_chat_master_530,updated_at,timestamp,,,,Modification Date
gw_chat_master_530,status_code,varchar(50),,,,Status Code
gw_chat_master_530,data_col_0,int,,,,Random data column 0
gw_chat_master_530,data_col_1,int,,,,Random data column 1
gw_chat_master_530,data_col_2,text,,,,Random data column 2
gw_chat_master_530,data_col_3,varchar(255),,,,Random data column 3
gw_chat_master_530,data_col_4,int,,,,Random data column 4
gw_drive_tag_531,id,bigint,Y,,,Primary Key
gw_drive_tag_531,created_at,timestamp,,,,Creation Date
gw_drive_tag_531,updated_at,timestamp,,,,Modification Date
gw_drive_tag_531,status_code,varchar(50),,,,Status Code
gw_drive_tag_531,data_col_0,text,,,,Random data column 0
gw_drive_tag_531,data_col_1,json,,,,Random data column 1
gw_drive_tag_531,data_col_2,int,,,,Random data column 2
gw_calendar_config_532,id,bigint,Y,,,Primary Key
gw_calendar_config_532,created_at,timestamp,,,,Creation Date
gw_calendar_config_532,updated_at,timestamp,,,,Modification Date
gw_calendar_config_532,status_code,varchar(50),,,,Status Code
gw_calendar_config_532,data_col_0,text,,,,Random data column 0
gw_tasks_group_533,id,bigint,Y,,,Primary Key
gw_tasks_group_533,created_at,timestamp,,,,Creation Date
gw_tasks_group_533,updated_at,timestamp,,,,Modification Date
gw_tasks_group_533,status_code,varchar(50),,,,Status Code
gw_tasks_group_533,data_col_0,int,,,,Random data column 0
gw_tasks_group_533,data_col_1,boolean,,,,Random data column 1
gw_tasks_group_533,tasks_status_338_id,bigint,,gw_tasks_status_338,id,Foreign Key to gw_tasks_status_338
gw_tasks_group_533,mail_tag_274_id,bigint,,gw_mail_tag_274,id,Foreign Key to gw_mail_tag_274
gw_workflow_master_534,id,bigint,Y,,,Primary Key
gw_workflow_master_534,created_at,timestamp,,,,Creation Date
gw_workflow_master_534,updated_at,timestamp,,,,Modification Date
gw_workflow_master_534,status_code,varchar(50),,,,Status Code
gw_workflow_master_534,data_col_0,varchar(255),,,,Random data column 0
gw_workflow_master_534,data_col_1,text,,,,Random data column 1
gw_workflow_master_534,data_col_2,boolean,,,,Random data column 2
gw_workflow_master_534,data_col_3,text,,,,Random data column 3
gw_workflow_master_534,data_col_4,text,,,,Random data column 4
gw_workflow_master_534,mail_master_109_id,bigint,,gw_mail_master_109,id,Foreign Key to gw_mail_master_109
